Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1387628,HWF_0001,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,,,7.63,7.63,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1438380,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2017,,,,,,,0.89,0.89,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1457609,HWF_0001,COUNTRY,MDG,AFR,YEAR,Africa,,,2013,,,,,,,1.46,1.46,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1474378,HWF_0001,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2016,,,,,,,24.23,24.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1544255,HWF_0001,COUNTRY,NGA,AFR,YEAR,Africa,,,2023,,,,,,,3.8,3.8,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1709570,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2018,,,,,,,5.18,5.18,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1838091,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2022,,,,,,,34.24,34.24,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1844648,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2016,,,,,,,1.23,1.23,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1932454,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2019,,,,,,,1.04,1.04,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2116448,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2014,,,,,,,21.5,21.5,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2147453,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2020,,,,,,,1.16,1.16,,,"NHWA data portal, December 2024 update https://apps.who.int/nhwaportal/",2025-01-14T16:31:26.877+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
