Country_ID,Year,PC1,PC2,PC3,Lag_Mortality,Target_Mortality
4,2016,1.8300772561351784,0.33521187096674737,-0.6170363796589042,6.8271753293333335,6.682609384666667
4,2017,1.9312132819255095,0.6593813957456505,-0.6828135706915075,6.682609384666667,6.492437828333333
4,2018,2.1609268680019045,0.520684273407439,-0.7072539297430954,6.492437828333333,6.2577283926666665
4,2019,2.2156136819049976,0.4161403314837183,-0.7825180429038359,6.2577283926666665,6.02474265
4,2020,2.106808863010661,0.721740272984694,-0.9028988045799488,6.02474265,5.847067977999999
4,2021,2.47023862501465,0.6642275393741403,-0.8553516801294819,5.847067977999999,5.780914225333333
4,2022,2.6068984426854285,0.6318177212383792,-0.9703947308663261,5.780914225333333,5.891646882666667
4,2023,2.7553707683048354,0.716814509297067,-0.950092088028604,5.891646882666667,6.192636816333334
4,2024,2.705260599791341,0.8052817312473369,-0.9487900142033318,6.192636816333334,6.192636816333334
5,2011,0.7501619298548458,-2.5653072118406333,-1.371187863398443,12.442172470333333,11.442885951666668
5,2012,0.8715953694982493,-2.4896534822742433,-1.4276129939833564,11.442885951666668,10.52440641
5,2013,0.9849760413013244,-2.4213062650122086,-1.4695060639848707,10.52440641,9.672564930666669
5,2014,1.036480791901883,-2.3636480850059702,-1.476660374625476,9.672564930666669,8.895083021666666
5,2015,1.175882864190925,-2.3200990584974237,-1.546381521648655,8.895083021666666,8.185990034333335
5,2016,1.2779852947443469,-2.298879799146067,-1.6013362403428144,8.185990034333335,7.5430519746666675
5,2017,1.4043687633589008,-2.2428823042472126,-1.6447787794741613,7.5430519746666675,6.9625890073333325
5,2018,1.5242575534076317,-2.1648331715144216,-1.6661784669390631,6.9625890073333325,6.436627698
5,2019,1.671091029907958,-2.10916372411688,-1.743728125818183,6.436627698,5.961410240666666
5,2020,1.8158695780992398,-2.041819626124577,-1.8205216893591072,5.961410240666666,5.528828926999999
5,2021,1.9793883108126629,-2.0014216669020026,-1.780248854628967,5.528828926999999,5.135509644666667
5,2022,2.226848911156391,-1.9174030975718834,-1.8908089659294793,5.135509644666667,4.775539703
5,2023,2.146260228707258,-1.680871065662528,-1.9108110693572782,4.775539703,4.447447802666667
5,2024,2.1711580538787887,-1.7249631539741173,-1.9120801547473554,4.447447802666667,4.447447802666667
6,2011,-0.022859201789673492,0.7268830298404066,-0.19676065958052447,16.259639363999998,15.775832284333331
6,2012,0.4375003516886497,0.1475094933207315,-0.23163373051067107,15.775832284333331,15.289791603333336
6,2013,0.45674199018346867,0.2655070747002775,-0.2648239039251229,15.289791603333336,14.827780965666667
6,2014,0.5228056475869552,0.3674697865242178,-0.33853290756346893,14.827780965666667,14.381810751333331
6,2015,0.5566932949793687,0.28295206654770844,-0.45786167194292504,14.381810751333331,13.952349478333332
6,2016,0.6065023421662785,0.2775748696470768,-0.49706294607015333,13.952349478333332,13.532285882666663
6,2017,0.7343879592862561,0.2384543072054227,-0.5199496763767234,13.532285882666663,13.128464621333334
6,2018,0.8103612834933517,0.2383178528921772,-0.5310297707140099,13.128464621333334,12.726383914333333
6,2019,0.96125694458447,0.0800348681937905,-0.5874623131979186,12.726383914333333,12.344979419666666
6,2020,0.7070729111897064,0.7396007690520864,-0.7422269771142126,12.344979419666666,11.967426281000002
6,2021,0.7339841545876755,0.962845186427769,-0.7670283731247874,11.967426281000002,11.592695291333332
6,2022,0.7588650136618982,0.6992460228092938,-0.6219068071322719,11.592695291333332,11.248533997666668
6,2023,1.0360932910326164,0.40082506696142556,-0.6681575247109428,11.248533997666668,10.909549717
6,2024,0.9859831225191219,0.4892922889116955,-0.6668554508856704,10.909549717,10.909549717
7,2011,-0.5821647846281364,-1.2283251702845281,0.014066349908426215,25.58984208433333,24.609780375666663
7,2012,-0.6909603083517848,-0.9474175278432543,0.00878949264777053,24.609780375666663,23.668697642666668
7,2013,-0.5080984025543563,-1.2590545381104863,-0.0065763791716890955,23.668697642666668,22.77741542733333
7,2014,-0.6755420930455819,-0.965478985028847,0.005499263384261552,22.77741542733333,21.928577039333334
7,2015,-0.7328733485781832,-0.8151246773915064,-0.004085559434500112,21.928577039333334,21.167021982
7,2016,-0.6703398405787097,-0.9885906773163877,0.0047615688746815744,21.167021982,20.460380547333333
7,2017,-0.7773915181899159,-0.8665868200553966,-0.03264566192797189,20.460380547333333,19.754276202
7,2018,-0.7773927987852316,-1.0461446307967084,0.06238273316120306,19.754276202,19.042373255666664
7,2019,-0.8016112748121127,-1.0537101026107494,0.11596590083700635,19.042373255666664,18.41151848066667
7,2020,-0.8763505962712628,-1.0693348634966777,0.21443995450376477,18.41151848066667,17.791053403666666
7,2021,-0.6659112359335254,-1.1602493174099073,0.11744721756145131,17.791053403666666,17.214696663
7,2022,-0.49402897530611883,-1.2720824930232202,0.05940572990147115,17.214696663,16.636025793666665
7,2023,-0.5506419540939455,-1.1969577939053235,0.0388906668602378,16.636025793666665,16.11374109966667
7,2024,-0.5005317855804509,-1.2854250158555935,0.03758859303496552,16.11374109966667,16.11374109966667
8,2011,-2.0934187256635277,-0.3857277300539969,0.6678270433662084,45.56469676,43.767247084
8,2012,-1.6700765573545384,-0.6713454532025542,0.5340241754892499,43.767247084,42.04652608166666
8,2013,-1.6511900525679513,-0.45431148794564197,0.4762503334811716,42.04652608166666,40.44724647866666
8,2014,-1.3832893770108865,-1.0469505090567754,0.525258703458669,40.44724647866666,38.991973437666665
8,2015,-1.6715522104883032,-0.32004586850253697,0.44307857628703,38.991973437666665,37.64072528166667
8,2016,-1.366615692234554,-1.0119830345847753,0.5592973319933491,37.64072528166667,36.31941256733333
8,2017,-1.212887015182096,-1.3697905043635668,0.6224427604836037,36.31941256733333,35.040935870666665
8,2018,-1.1329260188756602,-1.4898967338417781,0.6557626649939826,35.040935870666665,33.77467662
8,2019,-1.065309640203394,-1.3308752369623347,0.5374778186810364,33.77467662,32.52095118533334
8,2020,-1.127082927346803,-0.7877442476337285,0.36637026235201253,32.52095118533334,31.318913061333333
8,2021,-0.826523275927407,-1.3482022177761654,0.413932215481736,31.318913061333333,30.177583807
8,2022,-0.9752825298121979,-1.0736770541707308,0.4157698474981934,30.177583807,29.10563362033333
8,2023,-0.9701179362208591,-0.9298198142455419,0.3974196633731644,29.10563362033333,28.114147506
8,2024,-0.9701179362208591,-0.9298198142455419,0.3974196633731644,28.114147506,28.114147506
9,2011,-1.5002306727651809,-0.3033190456971251,0.2671884986304854,27.053706797666667,26.01086096033333
9,2012,-1.1540382960434472,-0.847690708237834,0.24356286274891953,26.01086096033333,25.006588639333334
9,2013,-0.8510038539515001,-1.296754323904658,0.21271813998527495,25.006588639333334,24.048209303666667
9,2014,-0.9391794504206985,-1.032368666587267,0.18146926505189398,24.048209303666667,23.125191729666664
9,2015,-1.10216059911878,-0.655197980777344,0.15799886753238188,23.125191729666664,22.25277724533333
9,2016,-1.0137724911642103,-0.642590394448299,0.1203085208804238,22.25277724533333,21.414100343666664
9,2017,-0.8603166466467811,-0.8305956284370583,0.12017522966867288,21.414100343666664,20.629266932333334
9,2018,-0.8307514998659171,-0.7834659302664257,0.0997539105449921,20.629266932333334,19.89750173333333
9,2019,-0.8339750327709592,-0.6854135633917061,0.09133433983612718,19.89750173333333,19.232218254666662
9,2020,-1.1481310830120703,0.18280383702975112,-0.018428543745473227,19.232218254666662,18.606946688666667
9,2021,-1.5304124251541293,1.0426887111989704,-0.04023273153741515,18.606946688666667,17.997579076333334
9,2022,-0.3565395624504077,-1.2070934391650276,0.04766563115554166,17.997579076333334,17.441597456
9,2023,-0.8163419087183807,-0.475609572286832,0.08529217588079983,17.441597456,16.920401273666666
9,2024,-0.8147693178662158,-0.47702479892229116,0.09147266065520933,16.920401273666666,16.920401273666666
10,2011,-1.7752822374658759,-1.0925500561084778,-0.635449229205279,46.68660811733334,44.58029443733333
10,2012,-1.7304011535655979,-1.1068971249212927,-0.6662933244120866,44.58029443733333,42.508721906666665
10,2013,-1.5283780476847952,-1.2571677913766368,-0.7601978764657279,42.508721906666665,40.47621967833333
10,2014,-1.3724955782474482,-1.4858540657068589,-0.7719091413177906,40.47621967833333,38.485488268000005
10,2015,-1.1005880037392366,-1.7387641559806555,-0.8562783413286762,38.485488268000005,36.57200041533333
10,2016,-1.095418060927067,-1.7915780797290504,-0.8321003614563803,36.57200041533333,34.730082571333334
10,2017,-0.8931621629158042,-2.1088097414932694,-0.8169982309472771,34.730082571333334,32.95395602833333
10,2018,-0.7703430296429571,-2.2276815155339373,-0.844514136784758,32.95395602833333,31.263222487
10,2019,-0.7513018318251291,-2.2453389819778486,-0.8476725242845546,31.263222487,29.65434747233333
10,2020,-1.0488176333283377,-1.7326249350510339,-0.8743699587309794,29.65434747233333,28.15371299366667
10,2021,-1.002527225748586,-1.7429747256654213,-0.8823135313013595,28.15371299366667,26.77764968933333
10,2022,-0.56679469114533,-2.4709843476803237,-0.9005382649627862,26.77764968933333,25.565562509333333
10,2023,-0.6334569747994597,-2.307666639267737,-0.9089057320844166,25.565562509333333,24.494931415
10,2024,-0.5083388126009396,-2.528693171479866,-0.9127789651250383,24.494931415,24.494931415
11,2011,5.528454175775594,2.164194470690165,-0.9040269916543322,2.375718348666666,2.3284829913333334
11,2012,5.673540688194916,2.098996355831184,-0.9118809053650881,2.3284829913333334,2.230693865
11,2013,5.177593961909733,1.8363215618671331,-1.157227317133911,2.230693865,2.153586064666667
11,2014,5.050770437123185,1.7609506370099042,-1.2318260316788379,2.153586064666667,2.079222998333333
11,2015,4.862599622835229,1.635712691072948,-1.3425922640473416,2.079222998333333,2.013510816666667
11,2016,5.194042673852816,1.6481077891033724,-1.2082964931476725,2.013510816666667,1.9563082293333327
11,2017,5.120353953704096,1.7152310319565787,-1.2239116954251805,1.9563082293333327,1.9050623876666668
11,2018,5.1959451918786215,1.7711210151694419,-1.2030961193440817,1.9050623876666668,1.8592718693333328
11,2019,5.2815355400880195,1.8573579364710557,-1.201544252157968,1.8592718693333328,1.820539933
11,2020,5.203308875310418,2.0824109490942435,-1.2271656035361256,1.820539933,1.7896286006666668
11,2021,5.3667885509195346,1.81601770901777,-1.2328738431161324,1.7896286006666668,1.7696643806666668
11,2022,5.035414328429165,1.647729038150107,-1.433978504416335,1.7696643806666668,1.763723937666667
11,2023,4.9810231855464995,1.7345772399473665,-1.4382349603410225,1.763723937666667,1.768890142
11,2024,5.00592101071803,1.6904851516357773,-1.4395040457310997,1.768890142,1.768890142
12,2011,-1.8514170856750953,-1.0208859317406578,0.31951969503766553,41.376814176,41.00059122266666
12,2012,-1.9319982262113742,-0.8022150045525184,0.3205971401897022,41.00059122266666,41.176489851666666
12,2013,-2.096450136605953,-0.46868180150715566,0.3317421560570743,41.176489851666666,40.79640990566667
12,2014,-1.9578050455432705,-0.6183205433009177,0.3068604789115988,40.79640990566667,40.067156713
12,2015,-2.248920124046963,-0.04605339405468617,0.3026769944796917,40.067156713,39.01985466766667
12,2016,-2.10472814347313,-0.2028618111080243,0.28063892397596274,39.01985466766667,38.579264569
12,2017,-2.4459147905315506,0.31323174116812075,0.36039034740467374,38.579264569,38.43965907933333
12,2018,-1.7739468418097382,-0.7467961457091626,0.31446108072484596,38.43965907933333,37.723743402
12,2019,-1.536853327408862,-0.8238403075642371,0.18894435436390916,37.723743402,37.16417955566666
12,2020,-1.3746728348005417,-1.0088933855473765,0.14844629948780194,37.16417955566666,36.82350868766667
12,2021,-1.2742118653321406,-1.1906225048016408,0.16402139715975841,36.82350868766667,36.292016771
12,2022,-1.2957132280574561,-1.0106120576701483,0.1466094249693103,36.292016771,35.693125241333334
12,2023,-1.2506640143262597,-1.01186134103762,0.12780121526738436,35.693125241333334,34.662795779
12,2024,-1.4769460680630677,-0.6130512289436757,0.130570305093905,34.662795779,34.662795779
13,2011,3.267161789950165,-0.03842697350028345,-0.6604697034604365,3.2808293936666666,3.174760024333333
13,2012,3.3921993603347995,-0.031405628150317784,-0.726773427368507,3.174760024333333,3.083693016
13,2013,3.5681980004972442,0.07671246954702424,-0.7645350287253546,3.083693016,3.0013661766666666
13,2014,3.757233384537879,0.2056906778789159,-0.7927310092318923,3.0013661766666666,2.9250484570000004
13,2015,3.7209383387457162,0.332109533330369,-0.8321785336482067,2.9250484570000004,2.8532776256666668
13,2016,3.8170277608558703,0.4049276152765194,-0.8752730426057341,2.8532776256666668,2.785458339
13,2017,3.942611784709698,0.6128696593626216,-0.8625129039832283,2.785458339,2.7199176183333336
13,2018,4.16985047080321,0.6920732492815264,-0.8764422050055745,2.7199176183333336,2.6532237263333336
13,2019,4.211988441089652,0.815908113348689,-0.9969205357968698,2.6532237263333336,2.582101009666667
13,2020,4.27299299648172,0.8793840863882769,-1.0535829501782854,2.582101009666667,2.507761669666667
13,2021,4.548454216487626,1.1427276955424102,-1.028891988659736,2.507761669666667,2.435516514
13,2022,4.481945315905715,1.2251645147994845,-1.175567644476995,2.435516514,2.366022331666666
13,2023,4.585796361977668,1.3608579339429423,-1.1984547647269193,2.366022331666666,2.3003217373333333
13,2024,4.560898536806137,1.4049500222545312,-1.1971856793368423,2.3003217373333333,2.3003217373333333
14,2011,-3.756417411289413,1.2110412193803675,0.8321567908529237,46.128426424,45.165557758666665
14,2012,-3.9051178322818805,1.4086094659522026,0.8961486740876635,45.165557758666665,44.48925613266667
14,2013,-3.791893814168612,1.2442784355523868,0.8992575186444226,44.48925613266667,44.042634832
14,2014,-3.86137725269917,1.5153786134691096,0.8330728221264129,44.042634832,43.77336766333334
14,2015,-4.0313364946386026,1.9943525857651931,0.7603783686321909,43.77336766333334,43.671028407
14,2016,-3.7327936208606434,1.599923764514297,0.700791799831724,43.671028407,43.68211366133334
14,2017,-3.8919119513290408,1.7830350645233979,0.7711408697532107,43.68211366133334,43.819914571
14,2018,-3.593560144296691,1.1924680499622655,0.8129792413469714,43.819914571,44.07961152133333
14,2019,-3.770102501913412,1.3096736614725863,0.9406586909792919,44.07961152133333,44.38257666500001
14,2020,-3.872220845792738,1.6389007741404107,0.8703388020801371,44.38257666500001,44.643363971666666
14,2021,-4.443029962038312,2.6238446380749663,0.9129699290794564,44.643363971666666,44.776321136
14,2022,-4.382421360245708,2.4944227311344407,0.9388176616734993,44.776321136,44.602323099
14,2023,-3.9561265106372097,1.7849984433536463,0.9237460923150799,44.602323099,44.09471084933333
14,2024,-4.105827979836828,2.049834018550272,0.9301245077006606,44.09471084933333,44.09471084933333
15,2011,0.7289252356903666,-0.5716439450483091,-0.030391805651472353,16.224404945999996,15.717734336
15,2012,0.8526419204465318,-0.7239919917420281,-0.04696675202609314,15.717734336,15.224988137333334
15,2013,0.12293730870598195,0.7307847013185343,-0.04882448891658606,15.224988137333334,14.753834300666666
15,2014,0.38022857544532057,0.33411077572755615,-0.05265809071367257,14.753834300666666,14.294719354666666
15,2015,0.46320724864257845,0.31183081426251763,-0.1683895137945633,14.294719354666666,13.857261232333334
15,2016,0.7573011678334135,-0.28039773421378045,-0.20171584017811767,13.857261232333334,13.429661757
15,2017,0.4120907337434155,0.43116301100204524,-0.18305593462373412,13.429661757,13.012884349666669
15,2018,0.6383186645340316,0.1526866163970488,-0.1949697854700044,13.012884349666669,12.606364928
15,2019,0.42776702590091137,0.6754583882327192,-0.22022639041502615,12.606364928,12.206293345666666
15,2020,-0.037785613806645225,1.640023171646447,-0.36010034787209294,12.206293345666666,11.821994014333333
15,2021,0.39128968068728864,1.1219497699806915,-0.3445107341949986,11.821994014333333,11.451713451333331
15,2022,0.70500545687759,0.6792251764903442,-0.3134120086118857,11.451713451333331,11.087632897333334
15,2023,0.8725643189192027,0.5293105094002396,-0.2625236781958763,11.087632897333334,10.739435801666668
15,2024,0.5217931393247403,1.1485810630521291,-0.2534091614189701,10.739435801666668,10.739435801666668
16,2011,-3.3681779330937625,1.4093694109229944,0.6125849472715276,73.16375328666668,71.47514527566666
16,2012,-3.803188970760528,1.5143151304233673,0.8677084090877576,71.47514527566666,69.68259998333333
16,2013,-3.2093506583587343,1.2616880433677737,0.5781443326941856,69.68259998333333,67.80441279066666
16,2014,-2.940919936584608,0.903138556594947,0.541181966854145,67.80441279066666,65.90463969233333
16,2015,-2.7192101105132265,0.6235377342907106,0.512894725105256,65.90463969233333,63.988628347
16,2016,-2.497882779724504,0.3591304245019899,0.4741760558721911,63.988628347,62.10604337933333
16,2017,-2.670652471276883,0.4799536778115466,0.5510227360989091,62.10604337933333,60.24167291366666
16,2018,-2.7501015965841766,0.3415430348856128,0.6520369882339241,60.24167291366666,58.43643271033333
16,2019,-2.277782282772257,-0.2575845652707376,0.5723173285898763,58.43643271033333,56.729969633333326
16,2020,-2.2650053305694064,-0.0481781023006483,0.4950688058746814,56.729969633333326,55.00740518333333
16,2021,-2.058780174917232,-0.20358767704457323,0.4359881830067151,55.00740518333333,53.32108837966666
16,2022,-1.922402905004549,-0.40840654992475317,0.43310901905077126,53.32108837966666,51.68017575300001
16,2023,-1.8388372866567488,-0.5118322268331913,0.4160044204856029,51.68017575300001,50.05122416466667
16,2024,-1.7887271181432542,-0.6002994487834612,0.41470234666033057,50.05122416466667,50.05122416466667
17,2011,-1.0529497539882318,-0.6324545614531926,0.2421303926801539,23.053882447666663,22.768271635
17,2012,-1.0138281959919717,-0.6091367143224614,0.22335087381364277,22.768271635,22.518406132
17,2013,-1.2227351178312869,-0.2637204751633038,0.25073716040205923,22.518406132,22.330455456666662
17,2014,-1.3886839812173313,-0.023975349592169667,0.30471989889304507,22.330455456666662,22.22840229633333
17,2015,-1.4997829372872165,0.30591802290969455,0.2637183544174739,22.22840229633333,22.197357215
17,2016,-1.172474467667042,-0.13675510278366815,0.21049162652009765,22.197357215,22.267896032333336
17,2017,-1.5004070608745497,-0.03886828812032384,0.3972226151641528,22.267896032333336,22.39018842
17,2018,-0.9725168271707137,-0.2984398128761574,0.16628112001403833,22.39018842,22.54332897433333
17,2019,-0.9057759939560152,-0.29608421214871955,0.1369469396104796,22.54332897433333,22.685143727
17,2020,-0.9277165658842564,0.04074973306777978,-0.0024548984301366017,22.685143727,22.741409383666667
17,2021,-1.5868777110855221,1.50854343189868,-0.09238715409351132,22.741409383666667,22.631922794
17,2022,-0.822822820748599,-0.042198044531501916,-0.006794632408498363,22.631922794,22.416118920666666
17,2023,-0.8288884276133553,-0.0005398111573231372,-0.0020529789616270584,22.416118920666666,22.084501320666664
17,2024,-0.9997135039393084,0.3049913084257901,0.02042768527261361,22.084501320666664,22.084501320666664
18,2011,2.0124217592223785,-0.42308902143856214,-0.8516557619466172,5.1420270630000005,4.880680575
18,2012,1.958255689876848,-0.4033431974015164,-0.8735256422311726,4.880680575,4.657474088666667
18,2013,2.002122207876631,-0.3500925126462692,-0.884341640789111,4.657474088666667,4.474050142333334
18,2014,2.005265519681577,-0.25005395525876534,-0.8747814070058799,4.474050142333334,4.324492166
18,2015,1.919744299031626,-0.2561931360126732,-0.9237129008752747,4.324492166,4.198492984666667
18,2016,1.9331564762260327,-0.17144438546082458,-0.9656567975721957,4.198492984666667,4.087596850666666
18,2017,1.8917981768620302,0.0345632787692297,-0.9201013627094363,4.087596850666666,3.984254651666667
18,2018,1.8389963729757366,0.19551535269112477,-0.8345372816132752,3.984254651666667,3.887449255666666
18,2019,2.1579580150661233,0.32848299470992,-0.9673898928575323,3.887449255666666,3.809950795
18,2020,2.114074075091178,0.4735265262960151,-0.9739501647042798,3.809950795,3.763794192
18,2021,2.2543843706229643,0.5890519175700749,-0.930968165984681,3.763794192,3.744632133
18,2022,2.2795028079127055,0.535018651717384,-0.9067099486383662,3.744632133,3.736201956666666
18,2023,2.749329345229406,0.7461873053277336,-0.9815955496207524,3.736201956666666,3.725118931666666
18,2024,2.724431520057875,0.7902793936393226,-0.9803264642306752,3.725118931666666,3.725118931666666
19,2011,-1.647557856766671,-0.6290977120640364,0.04009209462784542,42.12144470733333,38.948016557
19,2012,-1.3942883443462177,-0.899969297752758,-0.012602158429602137,38.948016557,37.121072996
19,2013,-1.3933443623375554,-1.132416470558394,0.13295697632568218,37.121072996,35.65140484766667
19,2014,-1.343856784598796,-1.1186654608538387,0.10094403790337321,35.65140484766667,34.56468377666667
19,2015,-1.269335715807213,-1.231489275208999,0.1199128472685913,34.56468377666667,33.67643752833333
19,2016,-1.2305774328678467,-1.1879646461012863,0.07892495812314376,33.67643752833333,33.029364267666665
19,2017,-1.2046927650883381,-1.2635319546526544,0.12520347183633695,33.029364267666665,32.57833302266667
19,2018,-1.202906615078687,-1.1406330715007191,0.07958169617380989,32.57833302266667,32.174970845333334
19,2019,-1.1479639022294121,-1.3007029924062798,0.12627767837329673,32.174970845333334,31.766605815
19,2020,-1.4402597959575596,-0.48267705374622927,-0.012224501336141837,31.766605815,31.392279860666665
19,2021,-1.5719734399677872,-0.25137450473165124,0.01306247400399544,31.392279860666665,31.08285460033333
19,2022,-1.041595577821961,-1.007781078038707,-0.06944678904626943,31.08285460033333,30.776887412
19,2023,-1.171406878656997,-0.7102136872714984,-0.07669837097865818,30.776887412,30.429501455
19,2024,-0.9709662046030187,-1.064082575072578,-0.08190666627974742,30.429501455,30.429501455
20,2011,4.046845783850985,0.04323928757742884,4.312867638929371,2.242705802333333,2.237022624
20,2012,4.241907673807782,0.052131125330566325,4.396235656643972,2.237022624,2.2274557566666666
20,2013,4.420667963243241,0.20245588767481762,4.434413036250587,2.2274557566666666,2.2177073873333333
20,2014,4.492073323615672,0.377570849275081,4.4446124574370405,2.2177073873333333,2.208304581
20,2015,4.554174065777157,0.4490278641574828,4.378563903113805,2.208304581,2.1952688516666665
20,2016,4.716227308687482,0.5010301975615733,4.423396738573768,2.1952688516666665,2.170497337
20,2017,4.86115712979669,0.6341188963938076,4.5133724869583585,2.170497337,2.131745244333333
20,2018,5.080339025102275,0.582635535318636,4.6695662317038416,2.131745244333333,2.0746661606666668
20,2019,5.1807492528820305,0.6921378359634685,4.630308941961899,2.0746661606666668,2.0019286820000004
20,2020,5.405331108615781,0.9203030997536548,4.360472390081116,2.0019286820000004,1.9230438596666664
20,2021,6.02964805967031,1.2119457991862077,4.700363235719612,1.9230438596666664,1.850122915
20,2022,6.3512431372307185,1.454266760862375,5.097001127183908,1.850122915,1.782771587
20,2023,6.333663980856191,1.3152645270977368,5.162987447701299,1.782771587,1.7193440713333334
20,2024,6.2835538123426975,1.4037317490480066,5.164289521526571,1.7193440713333334,1.7193440713333334
21,2011,-0.127487669159509,-1.6477614124680882,0.10740140947108015,12.113368654333334,11.686536976666666
21,2012,-0.09102719969034997,-1.6440501268447794,0.11458879623289593,11.686536976666666,11.295103656333334
21,2013,-0.03866094627281503,-1.651779471778833,0.11231750165746042,11.295103656333334,10.922236268666666
21,2014,0.009571377064609176,-1.6210442919330779,0.06613502963251008,10.922236268666666,10.570749641
21,2015,0.05835766170048861,-1.5987924188114453,0.029233808796667673,10.570749641,10.240777273666666
21,2016,0.08304280183134079,-1.5921623769960582,0.027915604709381137,10.240777273666666,9.928077044
21,2017,0.19713671255002096,-1.6032871031660696,0.005612366441363757,9.928077044,9.623702527333334
21,2018,0.18656728217836135,-1.4149908509525533,-5.814563746657298e-05,9.623702527333334,9.340519428
21,2019,0.2648071131994555,-1.418390564478565,-0.008000733765676001,9.340519428,9.054286076333334
