Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3594526,MDG_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.2 [25.5-35.9],30.241757238,25.479009297,35.864071662,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3594840,MDG_0000000001,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.1 [7.8-10.8],9.086664983,7.809039109,10.765330252,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3595528,MDG_0000000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.4 [17.2-37.3],25.444944722,17.245850425,37.33807435,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3598079,MDG_0000000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,48.2 [43.2-53.7],48.24973745,43.234200178,53.683430355,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3612441,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.2 [6.3-9.0],7.203764881,6.308402762,9.042188863,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3614187,MDG_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.5 [22.5-26.6],24.528697562,22.500355827,26.638729786,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3617828,MDG_0000000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.1 [40.0-60.8],49.107001616,39.968521844,60.78397572,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3626191,MDG_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.2 [25.4-35.9],30.217862232,25.389203378,35.8543691,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3634337,MDG_0000000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.8 [15.0-26.3],19.78615983,14.987451899,26.329129524,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3643675,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.7 [9.3-12.0],10.662902357,9.319063588,11.99272817,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3652676,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.5 [10.6-13.9],12.539430107,10.554984999,13.912610558,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3654607,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.9 [6.9-17.2],10.935142752,6.939900861,17.171808789,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3655650,MDG_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,46.0 [41.4-51.4],46.045401533,41.392453429,51.439932148,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3713466,MDG_0000000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.8 [16.9-28.2],21.810677779,16.922093037,28.194019699,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3720932,MDG_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.2 [12.3-14.2],13.228528567,12.325498727,14.178598276,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3742960,MDG_0000000001,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,65.9 [59.2-73.5],65.917741465,59.17454931,73.47978873,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3756116,MDG_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.7 [31.3-34.1],32.676702949,31.273566103,34.131741981,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3763967,MDG_0000000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.8 [12.2-26.1],17.799452877,12.246891567,26.051960537,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3767010,MDG_0000000001,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.3 [50.5-94.5],68.332069213,50.544552354,94.520915362,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3767220,MDG_0000000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [4.0-4.2],4.108247368,4.000239989,4.219384931,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3771610,MDG_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.9 [26.6-29.3],27.914015309,26.631751179,29.27259812,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3779253,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.1 [11.0-15.8],13.147162983,10.974944288,15.808454535,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3865076,MDG_0000000001,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,69.5 [58.9-83.1],69.500767693,58.90399118,83.05236893,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3874454,MDG_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.3 [53.2-67.9],60.251020249,53.233867418,67.895367074,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3876240,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.5 [15.1-20.3],17.543392934,15.091895979,20.267939621,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3880905,MDG_0000000001,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.8 [6.7-7.0],6.836845374,6.680142832,6.992334698,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3883223,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.5-2.2],1.853530691,1.533618442,2.226562229,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3885529,MDG_0000000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.6-3.9],3.731581467,3.601808834,3.869769767,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3898552,MDG_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.1 [55.1-73.7],64.102604281,55.095700376,73.660699238,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3921328,MDG_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,48.7 [45.2-52.4],48.679757869,45.210133597,52.41697423,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3932935,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.2 [29.1-33.5],31.157849393,29.08697149,33.453446489,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3938292,MDG_0000000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.5 [34.7-45.1],39.474656109,34.661202787,45.060492187,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3947337,MDG_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.9 [39.6-62.4],49.895165286,39.567718166,62.399813671,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3956250,MDG_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.3 [9.6-11.0],10.286699121,9.566253884,11.023065333,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3959287,MDG_0000000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.5-2.7],2.5928454,2.466389683,2.72664754,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3963269,MDG_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.4 [25.0-27.7],26.413738109,25.035876817,27.662619252,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3964538,MDG_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.8 [34.3-41.8],37.799278549,34.34507957,41.820599767,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3973832,MDG_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.9 [17.7-22.5],19.895362282,17.650573472,22.510771618,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3998746,MDG_0000000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.8 [19.2-27.1],22.816301273,19.24453467,27.111792658,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4005818,MDG_0000000001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.7 [62.2-75.7],68.693082893,62.165849023,75.688406069,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4008879,MDG_0000000001,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.0 [9.5-12.7],11.041164279,9.546850798,12.666641113,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4015176,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.2 [12.6-14.0],13.233023843,12.602501498,14.034440325,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4019147,MDG_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.9 [31.7-36.3],33.868784385,31.725701741,36.260877721,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4028431,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.7-2.2],1.920345478,1.668322303,2.203411844,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4029173,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.3 [13.3-15.3],14.311361686,13.325732872,15.314253445,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4047926,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.3 [15.5-17.2],16.250807008,15.484444377,17.229948392,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4056195,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.2 [34.2-38.2],36.168103299,34.199628018,38.233302816,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4061296,MDG_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.1 [35.8-42.9],39.078504545,35.845968561,42.902334579,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4063153,MDG_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.7 [1.7-1.8],1.70850683,1.662831073,1.754294473,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4074599,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.8-2.2],1.998708015,1.841743075,2.170319343,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4078711,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.0 [9.3-12.0],10.958255012,9.31713694,11.995553489,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4079498,MDG_0000000001,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.3 [8.4-10.3],9.332983409,8.445438223,10.317184372,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4101142,MDG_0000000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.4 [2.3-2.5],2.400842733,2.325294866,2.478336032,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4104875,MDG_0000000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.8 [5.4-6.3],5.835379729,5.405946339,6.293963688,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4137992,MDG_0000000001,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.8 [18.8-28.0],22.787464972,18.764684606,28.036720593,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4147350,MDG_0000000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [4.0-4.3],4.147102983,4.040735254,4.256959284,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4157514,MDG_0000000001,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.7 [11.9-13.5],12.689506392,11.897657736,13.502423002,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4160507,MDG_0000000001,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.5 [6.3-6.7],6.499477588,6.310140596,6.694875413,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4165652,MDG_0000000001,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.5 [25.1-30.2],27.544182197,25.134793139,30.247633559,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4173350,MDG_0000000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.7 [19.4-42.0],28.690392985,19.372761861,41.954460588,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4187789,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.0-2.3],2.174260131,2.026264507,2.331632096,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4193182,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.9 [13.2-14.7],13.880637932,13.168958201,14.703921925,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4193816,MDG_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.1 [31.2-44.0],37.065499061,31.214021971,44.001071957,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4194140,MDG_0000000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.4 [3.3-3.5],3.431134231,3.349021836,3.515965596,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4196099,MDG_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.8 [28.3-40.3],33.783837575,28.322570872,40.254186355,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4196288,MDG_0000000001,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.3 [25.4-29.1],27.254575605,25.431481563,29.123847138,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4199310,MDG_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.0 [25.5-28.4],27.040778331,25.516007442,28.4006596,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4218924,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.8 [24.1-29.6],26.78693973,24.11219155,29.570674611,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4231480,MDG_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.4 [27.1-36.4],31.382215817,27.108568115,36.362555001,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4254292,MDG_0000000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.6 [22.6-28.7],25.576582083,22.580072864,28.689442413,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4257736,MDG_0000000001,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.4 [13.3-15.5],14.372590181,13.344091358,15.462475491,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4263956,MDG_0000000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.8 [26.1-38.7],31.828263524,26.067202908,38.715848404,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4286090,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [8.4-15.3],11.301402864,8.368690249,15.269592238,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4300508,MDG_0000000001,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.9-2.2],2.038799675,1.88340925,2.202285292,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4307738,MDG_0000000001,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.5 [12.7-14.4],13.519135613,12.691686203,14.375748031,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4310203,MDG_0000000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.7 [24.1-41.8],31.712951994,24.067276095,41.83734369,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4315879,MDG_0000000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.2 [21.3-37.4],28.200270122,21.312831352,37.429573584,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4348816,MDG_0000000001,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.7 [47.2-54.4],50.663647935,47.191228052,54.394477811,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4357026,MDG_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.7 [30.3-37.6],33.661619011,30.337290215,37.579403712,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
